start_time_stamp,end_time_stamp,service_name,pods_number,cpu_quota_cores,min_cpu_quota_percentage_across_pods,max_cpu_quota_percentage_across_pods,min_cpu_cores_used_across_pods,max_cpu_cores_used_across_pods,memory_quota_mb,min_memory_quota_percentage_across_pods,max_memory_quota_percentage_across_pods,min_memory_used_bytes_across_pods,max_memory_used_bytes_across_pods,jvm_heap_max_mb,min_jvm_heap_used_percentage_across_pods,min_jvm_heap_used_bytes,queries_per_second,success_rate,latency_ms
1699123820,1699123820,acmeair-authservice,1.0,0.5,1.375,1.375,0.00685,0.00685,512,59.000397,59.000397,316755968.0,316755968.0,512,56.137026,93520081.6,2.0,100.0,1.17777
1699123820,1699123820,acmeair-bookingservice,1.0,0.5,2.063,2.063,0.0103,0.0103,512,49.508286,49.508286,265795584.0,265795584.0,512,79.611275,108208969.6,3.0,100.0,12.669234
1699123820,1699123820,acmeair-customerservice,1.0,0.5,1.442,1.442,0.00719,0.00719,512,74.18747,74.18747,398290944.0,398290944.0,512,58.026926,175235448.0,2.0,100.0,10.134471
1699123820,1699123820,acmeair-flightservice,1.0,0.5,2.026001,2.026001,0.01011,0.01011,512,55.894242,55.894242,300079923.2,300079923.2,512,91.116626,160571460.8,2.0,100.0,8.4577655
1699123820,1699123820,acmeair-mainservice,1.0,0.5,1.106,1.106,0.00551,0.00551,512,27.376557,27.376557,146976768.0,146976768.0,512,60.309615,44583646.4,0.0,100.0,0.0
1699123800,1699123800,acmeair-authservice,1.0,0.5,1.423,1.423,0.00708,0.00708,512,59.000397,59.000397,316755968.0,316755968.0,512,54.402664,90630763.2,3.0,100.0,1.262149
1699123800,1699123800,acmeair-bookingservice,1.0,0.5,1.994001,1.994001,0.009941,0.009941,512,49.468995,49.468995,265584640.0,265584640.0,512,77.436131,105252476.8,3.0,100.0,19.795611666667
1699123800,1699123800,acmeair-customerservice,1.0,0.5,1.193,1.193,0.00594,0.00594,512,74.18747,74.18747,398290944.0,398290944.0,512,57.078033,172369886.4,3.0,100.0,9.901395666667
1699123800,1699123800,acmeair-flightservice,1.0,0.5,2.688,2.688,0.013421,0.013421,512,55.973816,55.973816,300507136.0,300507136.0,512,89.441282,157619064.0,3.0,100.0,10.854586333334002
1699123800,1699123800,acmeair-mainservice,1.0,0.5,1.102,1.102,0.00549,0.00549,512,27.376557,27.376557,146976768.0,146976768.0,512,57.789115,42720376.0,0.0,100.0,0.0
1699123800,1699123800,acmeair-authservice,1.0,0.5,1.423,1.423,0.00708,0.00708,512,59.000397,59.000397,316755968.0,316755968.0,512,54.402664,90630763.2,3.0,100.0,1.262149
1699123800,1699123800,acmeair-bookingservice,1.0,0.5,1.994001,1.994001,0.009941,0.009941,512,49.468995,49.468995,265584640.0,265584640.0,512,77.436131,105252476.8,3.0,100.0,19.795611666667
1699123800,1699123800,acmeair-customerservice,1.0,0.5,1.193,1.193,0.00594,0.00594,512,74.18747,74.18747,398290944.0,398290944.0,512,57.078033,172369886.4,3.0,100.0,9.901395666667
1699123800,1699123800,acmeair-flightservice,1.0,0.5,2.688,2.688,0.013421,0.013421,512,55.973816,55.973816,300507136.0,300507136.0,512,89.441282,157619064.0,3.0,100.0,10.854586333334002
1699123800,1699123800,acmeair-mainservice,1.0,0.5,1.102,1.102,0.00549,0.00549,512,27.376557,27.376557,146976768.0,146976768.0,512,57.789115,42720376.0,0.0,100.0,0.0
1699123780,1699123780,acmeair-authservice,1.0,0.5,1.383,1.383,0.00688,0.00688,512,59.000397,59.000397,316755968.0,316755968.0,512,52.620602,87661982.4,3.0,100.0,1.157236333334
1699123780,1699123780,acmeair-bookingservice,1.0,0.5,1.69,1.69,0.00843,0.00843,512,49.468232,49.468232,265580544.0,265580544.0,512,75.249233,102280009.6,2.0,100.0,14.069191
1699123780,1699123780,acmeair-customerservice,1.0,0.5,1.294,1.294,0.00644,0.00644,512,74.18747,74.18747,398290944.0,398290944.0,512,56.088721,169382264.0,3.0,100.0,9.910709
1699123780,1699123780,acmeair-flightservice,1.0,0.5,4.787,4.787,0.0239,0.0239,512,56.088181,56.088181,301121126.4,301121126.4,512,87.733398,154609323.2,3.0,100.0,8.893753666667
1699123780,1699123780,acmeair-mainservice,1.0,0.5,1.146001,1.146001,0.00568,0.00568,512,27.376557,27.376557,146976768.0,146976768.0,512,55.380537,40939844.8,0.0,100.0,0.0
1699123770,1699123770,acmeair-authservice,1.0,0.5,1.375,1.375,0.00685,0.00685,512,59.000397,59.000397,316755968.0,316755968.0,512,51.839229,86360273.6,3.0,100.0,1.141779333334
1699123770,1699123770,acmeair-bookingservice,1.0,0.5,2.012,2.012,0.01003,0.01003,512,49.468232,49.468232,265580544.0,265580544.0,512,74.215904,100875491.2,3.0,100.0,16.787259666666998
1699123770,1699123770,acmeair-customerservice,1.0,0.5,1.213,1.213,0.00603,0.00603,512,74.18747,74.18747,398290944.0,398290944.0,512,55.595692,167893368.0,3.0,100.0,9.892166
1699123770,1699123770,acmeair-flightservice,1.0,0.5,4.365,4.365,0.02181,0.02181,512,55.967179,55.967179,300471500.8,300471500.8,512,86.982189,153285496.0,3.0,100.0,8.902992666667
1699123770,1699123770,acmeair-mainservice,1.0,0.5,1.327,1.327,0.00661,0.00661,512,27.376557,27.376557,146976768.0,146976768.0,512,54.168769,40044049.6,0.0,100.0,0.0
1699123760,1699123760,acmeair-authservice,1.0,0.5,1.574,1.574,0.00785,0.00785,512,59.000397,59.000397,316755968.0,316755968.0,512,50.981637,84931588.8,2.0,100.0,1.1089075
1699123760,1699123760,acmeair-bookingservice,1.0,0.5,2.127,2.127,0.01061,0.01061,512,49.507523,49.507523,265791488.0,265791488.0,512,73.166603,99449264.0,3.0,100.0,14.066480333334
1699123760,1699123760,acmeair-customerservice,1.0,0.5,1.203,1.203,0.005991,0.005991,512,74.18747,74.18747,398290944.0,398290944.0,512,55.105377,166412664.0,2.0,100.0,10.7194275
1699123760,1699123760,acmeair-flightservice,1.0,0.5,2.02,2.02,0.01009,0.01009,512,55.923234,55.923234,300235571.2,300235571.2,512,86.141728,151804382.4,2.0,100.0,8.176749
1699123760,1699123760,acmeair-mainservice,1.0,0.5,1.189,1.189,0.00593,0.00593,512,27.376557,27.376557,146976768.0,146976768.0,512,52.975839,39162180.8,0.0,100.0,0.0
1699123750,1699123750,acmeair-authservice,1.0,0.5,1.396001,1.396001,0.006951,0.006951,512,59.000397,59.000397,316755968.0,316755968.0,512,50.077821,83425899.2,3.0,100.0,1.245954
1699123750,1699123750,acmeair-bookingservice,1.0,0.5,1.905,1.905,0.00949,0.00949,512,49.546204,49.546204,265999155.2,265999155.2,512,71.993448,97854691.2,2.0,100.0,14.0742465
1699123750,1699123750,acmeair-customerservice,1.0,0.5,1.228,1.228,0.00611,0.00611,512,74.18747,74.18747,398290944.0,398290944.0,512,54.606245,164905336.0,3.0,100.0,9.996237666667
1699123750,1699123750,acmeair-flightservice,1.0,0.5,2.465,2.465,0.0123,0.0123,512,55.922776,55.922776,300233113.6,300233113.6,512,85.30731,150333918.4,3.0,100.0,8.086910666667
1699123750,1699123750,acmeair-mainservice,1.0,0.5,1.183,1.183,0.0059,0.0059,512,27.376557,27.376557,146976768.0,146976768.0,512,51.705892,38223377.6,0.0,100.0,0.0
1699123740,1699123740,acmeair-authservice,1.0,0.5,1.409,1.409,0.00701,0.00701,512,59.000397,59.000397,316755968.0,316755968.0,512,49.222933,82001720.0,3.0,100.0,1.357747666667
1699123740,1699123740,acmeair-bookingservice,1.0,0.5,2.271,2.271,0.01133,0.01133,512,49.467469,49.467469,265576448.0,265576448.0,512,70.982418,96480483.2,3.0,100.0,13.256788
1699123740,1699123740,acmeair-customerservice,1.0,0.5,1.178,1.178,0.00586,0.00586,512,74.18747,74.18747,398290944.0,398290944.0,512,54.141835,163502865.6,3.0,100.0,13.321691333334
1699123740,1699123740,acmeair-flightservice,1.0,0.5,2.019,2.019,0.01007,0.01007,512,55.92186,55.92186,300228198.4,300228198.4,512,84.491021,148895403.2,3.0,100.0,8.124309666667001
1699123740,1699123740,acmeair-mainservice,1.0,0.5,1.169,1.169,0.00583,0.00583,512,27.376557,27.376557,146976768.0,146976768.0,512,50.50188,37333316.8,0.0,100.0,0.0
1699123730,1699123730,acmeair-authservice,1.0,0.5,1.376,1.376,0.00685,0.00685,512,59.000397,59.000397,316755968.0,316755968.0,512,48.406893,80642257.6,2.0,100.0,1.158515
1699123730,1699123730,acmeair-bookingservice,1.0,0.5,2.331,2.331,0.01163,0.01163,512,49.506073,49.506073,265783705.6,265783705.6,512,69.992785,95135356.8,3.0,100.0,12.614727666667
1699123730,1699123730,acmeair-customerservice,1.0,0.5,1.348,1.348,0.006711,0.006711,512,74.18747,74.18747,398290944.0,398290944.0,512,53.664405,162061073.6,2.0,100.0,10.4804975
1699123730,1699123730,acmeair-flightservice,1.0,0.5,1.721,1.721,0.00858,0.00858,512,55.92064,55.92064,300221644.8,300221644.8,512,83.622436,147364728.0,2.0,100.0,9.6407175
1699123730,1699123730,acmeair-mainservice,1.0,0.5,1.138001,1.138001,0.00567,0.00567,512,27.376557,27.376557,146976768.0,146976768.0,512,49.280138,36430148.8,0.0,100.0,0.0
1699123710,1699123710,acmeair-authservice,1.0,0.5,1.34,1.34,0.00669,0.00669,512,59.000397,59.000397,316755968.0,316755968.0,512,46.662203,77735736.0,3.0,100.0,1.227181333334
1699123710,1699123710,acmeair-bookingservice,1.0,0.5,2.141,2.141,0.01069,0.01069,512,49.46312,49.46312,265553100.8,265553100.8,512,67.733865,92064995.2,3.0,100.0,13.636474
1699123710,1699123710,acmeair-customerservice,1.0,0.5,1.238,1.238,0.00618,0.00618,512,74.18747,74.18747,398290944.0,398290944.0,512,52.672109,159064440.0,3.0,100.0,10.089695666667
1699123710,1699123710,acmeair-flightservice,1.0,0.5,2.284,2.284,0.0114,0.0114,512,55.91919,55.91919,300213862.4,300213862.4,512,81.946395,144411102.4,3.0,100.0,9.531496333334
1699123710,1699123710,acmeair-mainservice,1.0,0.5,1.125,1.125,0.00559,0.00559,512,27.376557,27.376557,146976768.0,146976768.0,512,46.790666,34589816.0,0.0,100.0,0.0
1699123710,1699123710,acmeair-authservice,1.0,0.5,1.34,1.34,0.00669,0.00669,512,59.000397,59.000397,316755968.0,316755968.0,512,46.662203,77735736.0,3.0,100.0,1.227181333334
1699123710,1699123710,acmeair-bookingservice,1.0,0.5,2.141,2.141,0.01069,0.01069,512,49.46312,49.46312,265553100.8,265553100.8,512,67.733865,92064995.2,3.0,100.0,13.636474
1699123710,1699123710,acmeair-customerservice,1.0,0.5,1.238,1.238,0.00618,0.00618,512,74.18747,74.18747,398290944.0,398290944.0,512,52.672109,159064440.0,3.0,100.0,10.089695666667
1699123710,1699123710,acmeair-flightservice,1.0,0.5,2.284,2.284,0.0114,0.0114,512,55.91919,55.91919,300213862.4,300213862.4,512,81.946395,144411102.4,3.0,100.0,9.531496333334
1699123710,1699123710,acmeair-mainservice,1.0,0.5,1.125,1.125,0.00559,0.00559,512,27.376557,27.376557,146976768.0,146976768.0,512,46.790666,34589816.0,0.0,100.0,0.0
1699123690,1699123690,acmeair-authservice,1.0,0.5,1.386,1.386,0.006901,0.006901,512,59.000397,59.000397,316755968.0,316755968.0,512,44.912351,74820612.8,3.0,100.0,1.685375666667
1699123690,1699123690,acmeair-bookingservice,1.0,0.5,4.959001,4.959001,0.02477,0.02477,512,49.651185,49.651185,266562764.8,266562764.8,512,65.53037,89069968.0,2.0,100.0,19.552907
1699123690,1699123690,acmeair-customerservice,1.0,0.5,1.192,1.192,0.00593,0.00593,512,74.18747,74.18747,398290944.0,398290944.0,512,51.699072,156125969.6,3.0,100.0,12.712075333334
1699123690,1699123690,acmeair-flightservice,1.0,0.5,2.274,2.274,0.01135,0.01135,512,55.959397,55.959397,300429721.6,300429721.6,512,80.278024,141470993.6,3.0,100.0,14.452442333334
1699123690,1699123690,acmeair-mainservice,1.0,0.5,1.146001,1.146001,0.00571,0.00571,512,27.376557,27.376557,146976768.0,146976768.0,512,47.977446,35467138.4,0.0,100.0,0.0
1699123670,1699123670,acmeair-authservice,1.0,0.5,1.333,1.333,0.006651,0.006651,512,59.000397,59.000397,316755968.0,316755968.0,512,43.289367,72116843.2,2.0,100.0,1.1629415
1699123670,1699123670,acmeair-bookingservice,1.0,0.5,4.483,4.483,0.02238,0.02238,512,49.454499,49.454499,265506816.0,265506816.0,512,63.322378,86068828.8,3.0,100.0,23.761058666667
1699123670,1699123670,acmeair-customerservice,1.0,0.5,1.145,1.145,0.0057,0.0057,512,74.18747,74.18747,398290944.0,398290944.0,512,50.699181,153106398.4,2.0,100.0,11.460008
1699123670,1699123670,acmeair-flightservice,1.0,0.5,2.654,2.654,0.01323,0.01323,512,55.872422,55.872422,299962777.6,299962777.6,512,78.645447,138593963.2,2.0,100.0,22.208511
1699123670,1699123670,acmeair-mainservice,1.0,0.5,1.005001,1.005001,0.00499,0.00499,512,27.375794,27.375794,146972672.0,146972672.0,512,78.304756,57886483.2,0.0,100.0,0.0
1699123660,1699123660,acmeair-authservice,1.0,0.5,1.47,1.47,0.007341,0.007341,512,59.000397,59.000397,316755968.0,316755968.0,512,42.400303,70635729.6,3.0,100.0,1.347487
1699123660,1699123660,acmeair-bookingservice,1.0,0.5,13.163,13.163,0.06579,0.06579,512,49.766922,49.766922,267184128.0,267184128.0,512,62.174535,84508662.4,2.0,100.0,21.3690285
1699123660,1699123660,acmeair-customerservice,1.0,0.5,1.256,1.256,0.00626,0.00626,512,74.18747,74.18747,398290944.0,398290944.0,512,50.222564,151667064.0,3.0,100.0,10.663448333334
1699123660,1699123660,acmeair-flightservice,1.0,0.5,4.192,4.192,0.02093,0.02093,512,56.032486,56.032486,300822118.4,300822118.4,512,77.739208,136996932.8,3.0,100.0,19.098112666667
1699123660,1699123660,acmeair-mainservice,1.0,0.5,1.034,1.034,0.00515,0.00515,512,27.375794,27.375794,146972672.0,146972672.0,512,77.205465,57073836.8,0.0,100.0,0.0
1699123650,1699123650,acmeair-authservice,1.0,0.5,1.401,1.401,0.00698,0.00698,512,59.000397,59.000397,316755968.0,316755968.0,512,41.526238,69179601.6,3.0,100.0,1.254193666667
1699123650,1699123650,acmeair-bookingservice,1.0,0.5,51.153,51.153,0.255751,0.255751,512,60.340424,60.340424,323950182.4,323950182.4,512,61.115893,83069737.6,3.0,100.0,58.224786666667
1699123650,1699123650,acmeair-customerservice,1.0,0.5,1.229,1.229,0.00612,0.00612,512,74.187394,74.187394,398290534.4,398290534.4,512,49.743777,150221176.0,3.0,100.0,11.211232666667
1699123650,1699123650,acmeair-flightservice,1.0,0.5,4.512,4.512,0.02253,0.02253,512,55.829011,55.829011,299729715.2,299729715.2,512,76.984978,135667780.8,3.0,100.0,17.32449
1699123650,1699123650,acmeair-mainservice,1.0,0.5,1.049,1.049,0.005221,0.005221,512,27.375794,27.375794,146972672.0,146972672.0,512,75.954151,56148808.0,0.0,100.0,0.0
1699123650,1699123650,acmeair-authservice,1.0,0.5,1.401,1.401,0.00698,0.00698,512,59.000397,59.000397,316755968.0,316755968.0,512,41.526238,69179601.6,3.0,100.0,1.254193666667
1699123650,1699123650,acmeair-bookingservice,1.0,0.5,51.153,51.153,0.255751,0.255751,512,60.340424,60.340424,323950182.4,323950182.4,512,61.115893,83069737.6,3.0,100.0,58.224786666667
1699123650,1699123650,acmeair-customerservice,1.0,0.5,1.229,1.229,0.00612,0.00612,512,74.187394,74.187394,398290534.4,398290534.4,512,49.743777,150221176.0,3.0,100.0,11.211232666667
1699123650,1699123650,acmeair-flightservice,1.0,0.5,4.512,4.512,0.02253,0.02253,512,55.829011,55.829011,299729715.2,299729715.2,512,76.984978,135667780.8,3.0,100.0,17.32449
1699123650,1699123650,acmeair-mainservice,1.0,0.5,1.049,1.049,0.005221,0.005221,512,27.375794,27.375794,146972672.0,146972672.0,512,75.954151,56148808.0,0.0,100.0,0.0
1699123630,1699123630,acmeair-authservice,1.0,0.5,1.318,1.318,0.00657,0.00657,512,59.00116,59.00116,316760064.0,316760064.0,512,39.788679,66284958.4,3.0,100.0,1.328439
1699123630,1699123630,acmeair-bookingservice,1.0,0.5,3.009,3.009,0.01501,0.01501,512,49.353028,49.353028,264962048.0,264962048.0,512,88.404425,120160764.8,2.0,100.0,18.121198
1699123630,1699123630,acmeair-customerservice,1.0,0.5,1.315,1.315,0.00654,0.00654,512,74.187012,74.187012,398288486.4,398288486.4,512,48.723182,147139081.6,3.0,100.0,12.319975666667
1699123630,1699123630,acmeair-flightservice,1.0,0.5,5.617,5.617,0.02808,0.02808,512,55.860062,55.860062,299896422.4,299896422.4,512,75.219207,132556027.2,3.0,100.0,17.294366666667
1699123630,1699123630,acmeair-mainservice,1.0,0.5,1.134,1.134,0.005651,0.005651,512,27.375794,27.375794,146972672.0,146972672.0,512,73.443219,54292611.2,0.0,100.0,0.0
1699123610,1699123610,acmeair-authservice,1.0,0.5,1.324,1.324,0.00659,0.00659,512,59.00116,59.00116,316760064.0,316760064.0,512,38.141354,63540638.4,2.0,100.0,1.2478415
1699123610,1699123610,acmeair-bookingservice,1.0,0.5,4.043,4.043,0.02019,0.02019,512,49.430619,49.430619,265378611.2,265378611.2,512,86.205775,117172323.2,3.0,100.0,20.364663666667
1699123610,1699123610,acmeair-customerservice,1.0,0.5,1.180001,1.180001,0.00587,0.00587,512,74.18747,74.18747,398290944.0,398290944.0,512,47.702314,144056163.2,2.0,100.0,10.4885075
1699123610,1699123610,acmeair-flightservice,1.0,0.5,7.946,7.946,0.03971,0.03971,512,56.049805,56.049805,300915097.6,300915097.6,512,73.552922,129619595.2,2.0,100.0,21.997394
1699123610,1699123610,acmeair-mainservice,1.0,0.5,1.276,1.276,0.00636,0.00636,512,27.375794,27.375794,146972672.0,146972672.0,512,71.11997,52575158.4,0.0,100.0,0.0
1699123610,1699123610,acmeair-authservice,1.0,0.5,1.324,1.324,0.00659,0.00659,512,59.00116,59.00116,316760064.0,316760064.0,512,38.141354,63540638.4,2.0,100.0,1.2478415
1699123610,1699123610,acmeair-bookingservice,1.0,0.5,4.043,4.043,0.02019,0.02019,512,49.430619,49.430619,265378611.2,265378611.2,512,86.205775,117172323.2,3.0,100.0,20.364663666667
1699123610,1699123610,acmeair-customerservice,1.0,0.5,1.180001,1.180001,0.00587,0.00587,512,74.18747,74.18747,398290944.0,398290944.0,512,47.702314,144056163.2,2.0,100.0,10.4885075
1699123610,1699123610,acmeair-flightservice,1.0,0.5,7.946,7.946,0.03971,0.03971,512,56.049805,56.049805,300915097.6,300915097.6,512,73.552922,129619595.2,2.0,100.0,21.997394
1699123610,1699123610,acmeair-mainservice,1.0,0.5,1.276,1.276,0.00636,0.00636,512,27.375794,27.375794,146972672.0,146972672.0,512,71.11997,52575158.4,0.0,100.0,0.0
1699123590,1699123590,acmeair-authservice,1.0,0.5,1.412,1.412,0.00703,0.00703,512,59.00116,59.00116,316760064.0,316760064.0,512,36.420268,60673438.4,3.0,100.0,1.204409
1699123590,1699123590,acmeair-bookingservice,1.0,0.5,3.143,3.143,0.01568,0.01568,512,49.429093,49.429093,265370419.2,265370419.2,512,84.169251,114404246.4,3.0,100.0,24.249958333334
1699123590,1699123590,acmeair-customerservice,1.0,0.5,1.258,1.258,0.00627,0.00627,512,74.18747,74.18747,398290944.0,398290944.0,512,46.734839,141134486.4,3.0,100.0,11.196778
1699123590,1699123590,acmeair-flightservice,1.0,0.5,2.863,2.863,0.0143,0.0143,512,55.804444,55.804444,299597824.0,299597824.0,512,71.940566,126778200.0,3.0,100.0,16.277615
1699123590,1699123590,acmeair-mainservice,1.0,0.5,1.123,1.123,0.00559,0.00559,512,27.375794,27.375794,146972672.0,146972672.0,512,68.656539,50754076.8,0.0,100.0,0.0
1699123590,1699123590,acmeair-authservice,1.0,0.5,1.412,1.412,0.00703,0.00703,512,59.00116,59.00116,316760064.0,316760064.0,512,36.420268,60673438.4,3.0,100.0,1.204409
1699123590,1699123590,acmeair-bookingservice,1.0,0.5,3.143,3.143,0.01568,0.01568,512,49.429093,49.429093,265370419.2,265370419.2,512,84.169251,114404246.4,3.0,100.0,24.249958333334
1699123590,1699123590,acmeair-customerservice,1.0,0.5,1.258,1.258,0.00627,0.00627,512,74.18747,74.18747,398290944.0,398290944.0,512,46.734839,141134486.4,3.0,100.0,11.196778
1699123590,1699123590,acmeair-flightservice,1.0,0.5,2.863,2.863,0.0143,0.0143,512,55.804444,55.804444,299597824.0,299597824.0,512,71.940566,126778200.0,3.0,100.0,16.277615
1699123590,1699123590,acmeair-mainservice,1.0,0.5,1.123,1.123,0.00559,0.00559,512,27.375794,27.375794,146972672.0,146972672.0,512,68.656539,50754076.8,0.0,100.0,0.0
1699123570,1699123570,acmeair-authservice,1.0,0.5,1.49,1.49,0.007431,0.007431,512,59.048768,59.048768,317015654.4,317015654.4,512,34.621979,57677624.0,3.0,100.0,1.351443
1699123570,1699123570,acmeair-bookingservice,1.0,0.5,2.772,2.772,0.01383,0.01383,512,49.389267,49.389267,265156608.0,265156608.0,512,81.948661,111385982.4,0.0,100.0,0.0
1699123570,1699123570,acmeair-customerservice,1.0,0.5,1.244,1.244,0.00619,0.00619,512,74.18747,74.18747,398290944.0,398290944.0,512,45.749189,138157923.2,3.0,100.0,11.009119
1699123570,1699123570,acmeair-flightservice,1.0,0.5,5.822,5.822,0.0291,0.0291,512,55.922623,55.922623,300232294.4,300232294.4,512,70.218969,123744292.8,2.0,100.0,44.1693685
1699123570,1699123570,acmeair-mainservice,1.0,0.5,1.04,1.04,0.00517,0.00517,512,27.375794,27.375794,146972672.0,146972672.0,512,66.197541,48936272.0,0.0,100.0,0.0
1699123550,1699123550,acmeair-authservice,1.0,0.5,1.314,1.314,0.00655,0.00655,512,59.000397,59.000397,316755968.0,316755968.0,512,32.873356,54764548.8,2.0,100.0,1.392258
1699123550,1699123550,acmeair-bookingservice,1.0,0.5,3.183,3.183,0.0159,0.0159,512,49.42833,49.42833,265366323.2,265366323.2,512,79.761462,108413105.6,3.0,100.0,17.380671666667
1699123550,1699123550,acmeair-customerservice,1.0,0.5,1.222,1.222,0.00608,0.00608,512,74.18747,74.18747,398290944.0,398290944.0,512,44.770456,135202249.6,2.0,100.0,10.9541435
1699123550,1699123550,acmeair-flightservice,1.0,0.5,3.006,3.006,0.015,0.015,512,55.840149,55.840149,299789516.8,299789516.8,512,68.569192,120836952.0,2.0,100.0,17.0775735
1699123550,1699123550,acmeair-mainservice,1.0,0.5,1.09,1.09,0.00543,0.00543,512,27.375794,27.375794,146972672.0,146972672.0,512,63.768463,47140585.6,0.0,100.0,0.0
1699123540,1699123540,acmeair-authservice,1.0,0.5,1.351,1.351,0.00673,0.00673,512,59.000397,59.000397,316755968.0,316755968.0,512,32.007158,53321528.0,3.0,100.0,1.646148333334
1699123540,1699123540,acmeair-bookingservice,1.0,0.5,3.842,3.842,0.01918,0.01918,512,49.388886,49.388886,265154560.0,265154560.0,512,78.595237,106827953.6,2.0,100.0,20.6384875
1699123540,1699123540,acmeair-customerservice,1.0,0.5,1.189,1.189,0.00592,0.00592,512,74.18747,74.18747,398290944.0,398290944.0,512,44.263729,133671984.0,3.0,100.0,10.910911666667
1699123540,1699123540,acmeair-flightservice,1.0,0.5,3.869,3.869,0.01932,0.01932,512,55.920792,55.920792,300222464.0,300222464.0,512,67.706418,119316516.8,3.0,100.0,20.465852333334
1699123540,1699123540,acmeair-mainservice,1.0,0.5,1.172001,1.172001,0.00584,0.00584,512,27.375794,27.375794,146972672.0,146972672.0,512,62.559464,46246838.4,0.0,100.0,0.0
1699123520,1699123520,acmeair-authservice,1.0,0.5,1.402,1.402,0.00698,0.00698,512,59.122468,59.122468,317411328.0,317411328.0,512,63.310588,105470697.6,2.0,100.0,1.17657
1699123520,1699123520,acmeair-bookingservice,1.0,0.5,2.491,2.491,0.01244,0.01244,512,49.387742,49.387742,265148416.0,265148416.0,512,76.601505,104118040.0,0.0,100.0,0.0
1699123520,1699123520,acmeair-customerservice,1.0,0.5,1.422001,1.422001,0.00708,0.00708,512,74.18747,74.18747,398290944.0,398290944.0,512,43.346031,130900630.4,2.0,100.0,11.3281855
1699123520,1699123520,acmeair-flightservice,1.0,0.5,3.287,3.287,0.01642,0.01642,512,55.828019,55.828019,299724390.4,299724390.4,512,66.051992,116400984.0,0.0,100.0,0.0
1699123520,1699123520,acmeair-mainservice,1.0,0.5,1.19,1.19,0.00593,0.00593,512,27.375794,27.375794,146972672.0,146972672.0,512,59.94142,44311459.2,0.0,100.0,0.0
1699123510,1699123510,acmeair-authservice,1.0,0.5,1.444,1.444,0.0072,0.0072,512,59.121933,59.121933,317408460.8,317408460.8,512,62.369638,103903145.6,3.0,100.0,1.354132333334
1699123510,1699123510,acmeair-bookingservice,1.0,0.5,3.612,3.612,0.01803,0.01803,512,49.426804,49.426804,265358131.2,265358131.2,512,75.361751,102432945.6,1.0,100.0,17.384131
1699123510,1699123510,acmeair-customerservice,1.0,0.5,1.254,1.254,0.00626,0.00626,512,74.188538,74.188538,398296678.4,398296678.4,512,42.819095,129309334.4,3.0,100.0,12.185995666667
1699123510,1699123510,acmeair-flightservice,1.0,0.5,51.28,51.28,0.25637,0.25637,512,69.305649,69.305649,372081868.8,372081868.8,512,65.152494,114815832.0,3.0,100.0,22.031143333334
1699123510,1699123510,acmeair-mainservice,1.0,0.5,1.199,1.199,0.005971,0.005971,512,27.375794,27.375794,146972672.0,146972672.0,512,58.688089,43384939.2,0.0,100.0,0.0
1699123510,1699123510,acmeair-authservice,1.0,0.5,1.444,1.444,0.0072,0.0072,512,59.121933,59.121933,317408460.8,317408460.8,512,62.369638,103903145.6,3.0,100.0,1.354132333334
1699123510,1699123510,acmeair-bookingservice,1.0,0.5,3.612,3.612,0.01803,0.01803,512,49.426804,49.426804,265358131.2,265358131.2,512,75.361751,102432945.6,1.0,100.0,17.384131
1699123510,1699123510,acmeair-customerservice,1.0,0.5,1.254,1.254,0.00626,0.00626,512,74.188538,74.188538,398296678.4,398296678.4,512,42.819095,129309334.4,3.0,100.0,12.185995666667
1699123510,1699123510,acmeair-flightservice,1.0,0.5,51.28,51.28,0.25637,0.25637,512,69.305649,69.305649,372081868.8,372081868.8,512,65.152494,114815832.0,3.0,100.0,22.031143333334
1699123510,1699123510,acmeair-mainservice,1.0,0.5,1.199,1.199,0.005971,0.005971,512,27.375794,27.375794,146972672.0,146972672.0,512,58.688089,43384939.2,0.0,100.0,0.0
1699123500,1699123500,acmeair-authservice,1.0,0.5,1.316,1.316,0.00657,0.00657,512,59.121705,59.121705,317407232.0,317407232.0,512,61.529992,102504358.4,3.0,100.0,0.976862
1699123500,1699123500,acmeair-bookingservice,1.0,0.5,3.297,3.297,0.01646,0.01646,512,49.427109,49.427109,265359769.6,265359769.6,512,74.220539,100881790.4,1.0,100.0,18.224622
1699123500,1699123500,acmeair-customerservice,1.0,0.5,1.234,1.234,0.00615,0.00615,512,74.188996,74.188996,398299136.0,398299136.0,512,42.358076,127917104.0,3.0,100.0,11.294889666667
1699123500,1699123500,acmeair-flightservice,1.0,0.5,13.496,13.496,0.06745,0.06745,512,58.164521,58.164521,312268390.4,312268390.4,512,64.378973,113452683.2,2.0,100.0,11.7683535
1699123500,1699123500,acmeair-mainservice,1.0,0.5,1.123,1.123,0.00559,0.00559,512,27.375794,27.375794,146972672.0,146972672.0,512,57.468563,42483409.6,0.0,100.0,0.0
1699123480,1699123480,acmeair-authservice,1.0,0.5,1.316,1.316,0.006561,0.006561,512,59.121705,59.121705,317407232.0,317407232.0,512,59.806939,99633881.6,3.0,100.0,1.233824666667
1699123480,1699123480,acmeair-bookingservice,1.0,0.5,5.952,5.952,0.02973,0.02973,512,49.351655,49.351655,264954675.2,264954675.2,512,72.083665,97977316.8,1.0,100.0,23.396681
